file	segment	sent	Prompt	Thesis	dim3	dim4_Syntax	dim5
2020_MLa_361_2.docx	Elaboration	A lot of children go to some sport classes, for instance, dance, tennis, football.					L
2020_MLa_361_2.docx	Elaboration	As for me, a have studing dance for 10 years, and now I very gladful to my mom for it, because I belive that without dance I will be bad health.					H
2020_MLa_361_2.docx	Argument	Then you do somthing you need to example how you should do this exercise, and you can watch it on TV.					L
2020_MLa_361_2.docx	Argument	Moreover sportsmen shold watch sports too, they can take inspiration before competition.					L
2020_MLa_361_2.docx	Argument	On the other hand, some people have a lot of tasks and they have not time for sports.					H
2020_MLa_361_2.docx	Elaboration	I think that they are unhappy, because they shold work all the time.					H
2020_MLa_361_2.docx	Elaboration	For example, most of parents went live sports events with their children.					L
2020_MLa_361_2.docx	Irrelevant	I think that you can do not love sports, only because you also not find your type of sports.					L
2020_MLa_361_2.docx	Conclusion	In conclusion, I want to say that every person should watch sports for anumber of reasons.					H
2020_MLa_361_2.docx	Conclusion	If you not like sport, ou should try to find that you love.					H
2020_MLa_362_2.docx	Thesis	It is argued that watchhing sport games on television or at live events are unuseless and just a wast of time.					H
2020_MLa_362_2.docx	Thesis	I disagree with this because there are a lot of people how really love sports and like watching it.					H
2020_MLa_362_2.docx	Introductory material	Even thoug it is true that many people specialy teenagers spent a lot of time watch sports and they do not do there homework.					H
2020_MLa_362_2.docx	Introductory material	however I think that watching sports are note a waste of time if you can manage your daily life.					H
2020_MLa_362_2.docx	Argument	One reaseon for this is that watching sports can encourage you to play sports.					H
2020_MLa_362_2.docx	Elaboration	For instance that who like to watch football matches they usually play football, and is good for there health and well being.					H
2020_MLa_362_2.docx	Argument	Another reason why i believe that wtching sport games or attend it are not unuseless is that beacause monitor sports are good for our mental health.					H
2020_MLa_362_2.docx	Elaboration	to illustrate this, a poll carried out by Oxford University in 2016 stated that around 75 percent of people who watch sports game are more helthier than whom not.					H
2020_MLa_362_2.docx	Elaboration	And that because whene people watch this kind of programm (sport programm), the harmon called dopamine increased, and this harmon affects the entire body, make it more healthier.					H
2020_MLa_362_2.docx	Conclusion	In conclusion, although waste all your time watching sports or going to this kind of events are bad, but when you manage your life and organizes your time, you can watch and go to sport games and enjoy it.					H
2020_MLa_363_2.docx	Thesis	Nowadays some people consider that watching sports is a waste of time.					H
2020_MLa_363_2.docx	Thesis	In this issue i say my opinion for this topic and arguments for and against.					L
2020_MLa_363_2.docx	Argument	On the one hand, up-to-date, rapid rhithm of life imposses it is demands and people had to do a lot of things simutaneonsly.					L
2020_MLa_363_2.docx	Argument	However, there are only twenty hours in a day.					L
2020_MLa_363_2.docx	Argument	Therefore, people need to prioritize activities in according with possible benefit from them.					L
2020_MLa_363_2.docx	Elaboration	What is more, watching sports is wildly supposed to be an entertainment for lazy people and so is wastle of time, as you do not get some profit from it active and rational people prefer to do sports in order to the healthy, but not watch it.					H
2020_MLa_363_2.docx	Argument	On the other hand, modern world is overwhelmed with stresses and often people need a sort of emotional release.					L
2020_MLa_363_2.docx	Elaboration	Sport is considered to be a flawless way to chill out even if you just watch it on the TV or life.					L
2020_MLa_363_2.docx	Argument	Moreover, poor people in developing and Third World countries had to tighten their belts so they often can not affroad to play sports.					L
2020_MLa_363_2.docx	Argument	Therefore for them watching sports is the only opportunity to be somehow related to it.					H
2020_MLa_363_2.docx	Conclusion	Taking everything into consideration, i want to say that everybody have their point of view.					L
2020_MLa_363_2.docx	Conclusion	I agree that watching sports it is spend of time, but a lot of people like this and it is better than wathing any show on TV, because sport is a important part of our life.					L
2020_MLa_364_2.docx	Introductory material	Nowadays doing sports is very popular.					H
2020_MLa_364_2.docx	Introductory material	Also there is developing of modern technologies.					L
2020_MLa_364_2.docx	Thesis	So many people have a hobby like watching sports events.					L
2020_MLa_364_2.docx	Thesis	But many others think that watching sports events is useless.					H
2020_MLa_364_2.docx	Thesis	in my essay I will discuss main arguments which demonstrate my opinion.					L
2020_MLa_364_2.docx	Argument	On the one hand, There are people who disabled to do sport themself, but this pastime is interesting for them.					L
2020_MLa_364_2.docx	Elaboration	They know rules and process of the game is mesmerizing.					L
2020_MLa_364_2.docx	Elaboration	People like these jut do not have an opportunity to play basketball for example.					L
2020_MLa_364_2.docx	Elaboration	But it does not matter that they have to miss the chance to know something about sport.					H
2020_MLa_364_2.docx	Elaboration	People need to know and sort out into many spheres of life for their personal developing.					L
2020_MLa_364_2.docx	Argument	Also some of people think that watching sport is a good way to relax and get distracted.					L
2020_MLa_364_2.docx	Elaboration	When people work about 8-10 hours in office they do not have forces to do anything.					L
2020_MLa_364_2.docx	Elaboration	For example, there are many studies which research that about 50% of office workers prefer watching sport after work because it relaxes and soothes them.					L
2020_MLa_364_2.docx	Elaboration	In my view, this activity is not harmful and if people like it so why not.					L
2020_MLa_364_2.docx	Introductory material	On the other hand, there are those who oppose to my opinion.					L
2020_MLa_364_2.docx	Argument	Some people believe that watching sports events is wasting time.					L
2020_MLa_364_2.docx	Elaboration	Actually if somebody love sport, he should do sport because viewing is not useful.					H
2020_MLa_364_2.docx	Elaboration	Instead of this people can do many useful things like household.					L
2020_MLa_364_2.docx	Elaboration	For example, according to research the absence of viewing sports events saves time by 20 per cent.					H
2020_MLa_364_2.docx	Conclusion	In conclusion, there are many opinions.					L
2020_MLa_364_2.docx	Conclusion	Some people support that watching sport is a good method to relax, while other think that is wasting time.					L
2020_MLa_364_2.docx	Conclusion	in my opinion, there is no bad that some of us like this activity because everyone have a choice.					H
2020_MLa_365_2.docx	Thesis	Some people believe that spending time on watching sports, be it on TV or at live sports event, is pointless and useless thing to do.					H
2020_MLa_365_2.docx	Thesis	I strongly disagree with this opinion and in this essay I will provide some arguments in favour of watching sports.					H
